review_id,rating,num_sentences,v_first,v_last,v_peak,v_trough,a_first,a_last,a_peak,delta_v,arc_type,q_first,q_last,first_sentence,last_sentence
9436,5,7,0.5574,0.4201,0.7096,0.0,0.013333333333333334,0.013333333333333334,0.1,-0.13730000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Fantastic trip.,Highly recommend.
9437,5,8,0.4767,0.7506,0.7506,-0.3182,0.03333333333333333,0.1,0.46,0.27390000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,A thrilling sight seeing tour.,They were super responsive of our needs and rescheduled at a time we could go.
9438,5,3,0.6114,0.6114,0.6114,0.0,0.26,0.24000000000000002,0.26,0.0,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,My teen daughters and I had a wonderful flight!,Wonderful people to do business with!
9439,5,10,0.636,0.0,0.6808,-0.4168,0.22000000000000003,0.05333333333333334,0.4266666666666667,-0.636,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Loved this tour!,Misty Fjords with SeaWind Aviation was top-notch.
9440,5,5,0.6369,0.7269,0.7269,0.0,0.04666666666666667,0.42000000000000004,0.42000000000000004,0.08999999999999997,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Best part of our family Alaskan cruise.,An amazing adventure.
9441,5,5,0.5859,0.6588,0.802,0.0,0.45333333333333337,0.22666666666666668,0.45333333333333337,0.07290000000000008,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The scenery and views from the plane were amazing.,What a great experience!
9442,5,8,0.5859,0.8219,0.8219,0.0,0.4666666666666667,0.1,0.4666666666666667,0.236,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Lesley was amazing in emailing us details as they changed.,"It was a very clear sunny day, so no mist but we loved every minute."
9443,1,8,0.4767,-0.2755,0.4767,-0.5709,0.18000000000000002,0.13333333333333333,0.26666666666666666,-0.7522,Arc 3: Expectation Disappointment Arc (Q1 -> Q3),Q1_Awe,Q3_Disappointment,"I had booked the Misty Fjords flightseeing tour for 1.5 hours with a landing, along with 8",I would not recommend SeaWind Aviation to anyone seeking a reliable and professional fligh
9444,5,3,0.0,0.3612,0.6249,0.0,0.24666666666666667,0.11333333333333334,0.24666666666666667,0.3612,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,This was a 10 out of 10 experience!,I can’t thank him enough for being a part of my family’s experience on a seaplane.
9445,5,5,0.6739,0.6588,0.6739,0.0,0.43333333333333335,0.26666666666666666,0.43333333333333335,-0.015100000000000002,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,What an absolute AMAZING experience.,"This was the high point of our trip, which was great!"
9446,5,5,0.6239,0.6361,0.8588,0.474,0.6533333333333333,0.08000000000000002,0.6533333333333333,0.012199999999999989,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The Misty Fjords flight tour was simply amazing!,It’s some of the most beautiful scenery I have ever seen.
9447,5,4,0.5994,0.6369,0.6369,0.0,0.05333333333333334,0.03333333333333333,0.4866666666666667,0.03749999999999998,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The flight was beautiful and the weather was a wonder.,Best part of our trip
9448,5,7,0.3612,0.0,0.8636,0.0,0.09333333333333334,0.013333333333333334,0.5066666666666667,-0.3612,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,The ease of getting to the site from ship was VERY eas y (short walk).,5+ stars
9449,5,8,0.0,-0.1787,0.9127,-0.1787,0.22000000000000003,0.12666666666666668,0.22000000000000003,-0.1787,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,What an experience!,"The stopover was well worth it, not because it was especially interesting, but because it "
9450,5,7,0.0,0.5719,0.6249,0.0,0.20666666666666667,0.020000000000000004,0.4666666666666667,0.5719,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,Incredible !,They were wonderful.
9451,5,4,0.8402,0.4404,0.8402,0.4404,0.4733333333333334,0.04666666666666667,0.4733333333333334,-0.39979999999999993,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This was the best view of Alaska and an amazing experience.,Easy to book with our large group.
9452,5,6,0.5719,0.6808,0.7003,0.0,0.06666666666666667,0.09333333333333334,0.10666666666666667,0.1089,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"SeaWind Aviation was an excellent tour out of Ketchikan, AK.",We all enjoyed it and said it was one of the highlights of our Alaska Adventure.
9453,5,3,0.8313,-0.1511,0.8313,-0.1511,0.8733333333333334,0.25333333333333335,0.8733333333333334,-0.9824,Arc 3: Expectation Disappointment Arc (Q1 -> Q3),Q1_Awe,Q3_Disappointment,"The views were absolutely stunning, and the staff was amazing as well.",Pilot has some fire aux skills as well!
9454,5,7,0.5983,0.4416,0.8979,0.0,0.2733333333333333,0.31333333333333335,0.31333333333333335,-0.15670000000000006,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We had a fantastic experience on our Misty Fjords flightseeing trip!,Do not hesitate to book this tour with SeaWind - one of the top highlights of our Alaska t
9455,5,5,0.0,0.807,0.816,0.0,0.05333333333333334,0.16666666666666669,0.48000000000000004,0.807,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,The flight was high point of the entire cruise.,"If you want to really see Alaska, a seaplane is one of the best ways to get a feel for the"
9456,5,5,-0.423,0.0,0.8776,-0.423,0.5466666666666666,0.23333333333333334,0.5466666666666666,0.423,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q2_Fear,Q3_Disappointment,"This was a fantastic flight and tour with a very professional pilot, I have flown with Sea",Tell them Len sent you !
9457,5,2,0.9621,0.6369,0.9621,0.6369,0.5466666666666666,0.02666666666666667,0.5466666666666666,-0.32519999999999993,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This is a wonderful family owned operation and with  very professional pilots and fully in,They are the best.
9458,5,8,0.4003,0.0,0.8908,0.0,0.25333333333333335,0.2866666666666667,0.5,-0.4003,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,This was the highlight of our Alaska cruise!,"If you can only afford one shore excursion during your cruise, do this one!!!"
9459,5,3,0.6023,0.4939,0.6023,-0.1695,0.08000000000000002,0.22000000000000003,0.22000000000000003,-0.10839999999999994,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"This was an excellent trip through the fjords, despite the cloudy, rainy day.",Lesley worked with us as we tried to sort out an itinerary conflict which she brought to o
9460,5,3,0.9456,-0.68,0.9456,-0.68,0.94,0.3466666666666667,0.94,-1.6256,Arc 3: Expectation Disappointment Arc (Q1 -> Q3),Q1_Awe,Q2_Fear,"This was a very lovely relaxing experience 
I have severe motion sickness and somehow did ","I kept thinking …
“That guy is taking people in a plane?!”
Ignore the weirdo guy and just "
9461,5,7,0.34,0.4939,0.7003,0.0,0.02666666666666667,0.013333333333333334,0.20666666666666667,0.15389999999999998,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Highlight of our trip.,Friendly staff
9462,5,5,0.6239,0.6114,0.8176,0.6114,0.6133333333333333,0.20666666666666667,0.6133333333333333,-0.012499999999999956,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Amazing trip!,Wonderful!
9463,5,4,0.5719,0.3612,0.9117,0.3612,0.03333333333333333,0.02666666666666667,0.24666666666666667,-0.21069999999999994,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This is a wonderful excursion.,We recommend it highly
9464,5,3,0.2023,0.6369,0.6369,0.0,0.4266666666666667,0.04666666666666667,0.4266666666666667,0.4346,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The views were unbelievable.,One of the best experiences of our lives.
9465,5,11,0.6249,0.2942,0.7741,-0.2732,0.03333333333333333,0.26666666666666666,0.26666666666666666,-0.3307,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This was a great experience.,Top that off with two Golden retrievers in the lobby!
9466,5,13,0.0,0.4738,0.8478,-0.4767,0.10666666666666667,0.21333333333333335,0.37333333333333335,0.4738,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,We did the 1.5 hr Misty Fjords w/ landing at 8 am on 9/14.,Thank you!!
9467,5,4,0.5574,0.0,0.7579,0.0,0.04000000000000001,0.21333333333333335,0.21333333333333335,-0.5574,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Fantastic trip from start to finish.,10/10 service!
9468,5,5,0.4939,0.474,0.9623,0.0,0.08000000000000002,0.24000000000000002,0.6333333333333334,-0.01990000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,My friend booked this as an excursion in Ketchikan for our cruise.,I highly recommend Sea Wind Aviation!
9469,5,3,0.7856,0.7644,0.7856,0.0,0.25333333333333335,0.28,0.28,-0.021199999999999997,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"From start to finish, this Adventure was outstanding!","Would strongly recommend this excursion, the “ elevated lake landing” was a treat !"
9470,5,15,0.3027,0.9103,0.9225,0.0,0.30000000000000004,0.13333333333333333,0.5133333333333334,0.6075999999999999,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,SeaWind Aviation - I'm not sure I can even give this company a good enough review!,"I'm not sure exactly, but it felt like a famliy run business that takes great pride in its"
9471,5,5,0.5859,0.7574,0.7574,0.0,0.43333333333333335,0.04000000000000001,0.43333333333333335,0.17149999999999999,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We had an amazing trip.,"Wonderful experience, and would highly recommend."
9472,5,5,0.0,0.0,0.8934,0.0,0.38,0.2733333333333333,0.38,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,We first flew with Sea Wind in 2019 and when we decided we were coming back for another va,We will always fly with Sea Wind and you should too!!
9473,5,7,0.6097,0.4199,0.7371,0.0,0.2733333333333333,0.21333333333333335,0.46,-0.18980000000000002,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Allow a few hours for this, but it’s so worth it!",Thank you!
9475,5,20,0.3818,0.7778,0.8689,0.0,0.09333333333333334,0.07333333333333333,0.5533333333333333,0.3960000000000001,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This trip with Seawind Aviation was everything I hoped it would be and more.,an absolutely outstanding trip and one I'd recommend to anyone.
9476,5,4,0.5954,0.4201,0.8588,0.4201,0.22000000000000003,0.020000000000000004,0.26666666666666666,-0.17530000000000007,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,So much fun!,Highly recommend Seawinds❤️
9477,5,4,0.6588,0.0,0.836,0.0,0.21333333333333335,0.22000000000000003,0.5266666666666667,-0.6588,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Great company!,An unforgettable experience!
9478,5,3,0.4201,0.3384,0.5367,0.3384,0.02666666666666667,0.04666666666666667,0.05333333333333334,-0.0817,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Highly recommend this tour.,The whole tour was very well organized.
9479,5,7,0.6249,0.0772,0.8481,0.0,0.03333333333333333,0.07333333333333333,0.1,-0.5477,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,It was a great excursion.,If you want a more private type experience---do this one.
9480,5,3,0.836,0.6249,0.836,0.3818,0.4866666666666667,0.05333333333333334,0.4866666666666667,-0.21109999999999995,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Anthony, our pilot, was amazing,  a real professional, and great to talk with.","It was definitely a trip
Highlight among many."
9481,3,16,-0.5413,-0.2755,0.653,-0.5413,0.020000000000000004,0.02666666666666667,0.13333333333333333,0.2658,Arc 5: Sustained Dissatisfaction Arc (Q2/Q3 -> Q2/Q3),Q2_Fear,Q3_Disappointment,Very disappointing trip.,I would not recommend
9482,5,3,0.6114,0.4201,0.6114,0.0,0.22000000000000003,0.02666666666666667,0.22000000000000003,-0.19130000000000008,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,It was wonderful!,I highly recommend it.
9483,5,8,0.0,0.7345,0.7345,0.0,0.24666666666666667,0.2733333333333333,0.28,0.7345,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,10 out of 10 from start to finish!,Thanks everyone (and the three sweet golden retrievers) at SeaWind Aviation!
9484,5,3,0.8384,0.6975,0.8384,0.5719,0.04666666666666667,0.25333333333333335,0.25333333333333335,-0.14090000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Very friendly service, competent and safe pilots.",These folks really do treat you like family!
9485,3,6,0.5859,0.3612,0.5859,-0.5106,0.10666666666666667,0.08666666666666667,0.2,-0.22469999999999996,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"A once-in-a-lifetime experience, and a chance to see the fjords from a bird's-eye-view.","All that said, I recommend the tour and the incredible, unique view it provides."
9486,5,3,0.5994,0.4588,0.743,0.4588,0.013333333333333334,0.05333333333333334,0.05333333333333334,-0.14060000000000006,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Beautiful scenery.,A once in a lifetime experience well worth doing.
9487,5,8,0.8316,0.0,0.8316,0.0,0.45333333333333337,0.23333333333333334,0.45333333333333337,-0.8316,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,"Gorgeous, amazing airplane ride to a secluded island.",The experience of a lifetime!
9488,5,4,0.4576,0.0,0.8777,0.0,0.07333333333333333,0.03333333333333333,0.5333333333333333,-0.4576,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Our seaplane tour to Prince of Wales Island was incredibly special.,A once in a lifetime experience.
9489,5,9,0.0,0.3612,0.5719,-0.0772,0.22666666666666668,0.013333333333333334,0.4266666666666667,0.3612,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,erfect in every way!,Thank you.
9490,5,6,0.0,0.0,0.875,0.0,0.05333333333333334,0.02666666666666667,0.09333333333333334,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,We recently did the flight seeing & crab feast.,The food was incredible.
9491,5,5,0.5574,0.7184,0.8588,0.5574,0.04000000000000001,0.07333333333333333,0.56,0.16100000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Fantastic excursion to see the bears.,This was the highlight of an already fantastic 2-week trip.
9492,5,6,0.0,0.4588,0.6361,0.0,0.2866666666666667,0.020000000000000004,0.2866666666666667,0.4588,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,Flight into Misty Fjords with a landing on a lake and take off again!,Well worth it.
9493,5,5,0.5719,0.4767,0.8957,0.0772,0.04000000000000001,0.013333333333333334,0.12666666666666668,-0.09519999999999995,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Our experience end to end was perfect.,"Cheers, Tim"
9494,5,3,0.6249,0.128,0.6249,0.0,0.4266666666666667,0.09333333333333334,0.4266666666666667,-0.4969,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Awesome views and experience..,My only complaint is I wish we had more time for a longer flight..
9495,5,5,0.5256,0.5994,0.8419,0.0,0.020000000000000004,0.06666666666666667,0.22666666666666668,0.07380000000000009,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Unbelievably terrific experience.,Alaska is beautiful and this the way to see it.
9497,5,4,0.8251,0.3182,0.8251,0.0,0.06666666666666667,0.07333333333333333,0.41333333333333333,-0.5068999999999999,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,It was really fun and cool as an aviation enthusiast.,Parked on a tiny island in the middle which was cool.
9498,5,4,0.0,0.2732,0.8176,0.0,0.02666666666666667,0.06666666666666667,0.06666666666666667,0.2732,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,Landing on the lake.,It was very scenic flight and well wworth the money.
9499,5,7,-0.2315,0.0,0.743,-0.2315,0.0,0.13333333333333333,0.18666666666666668,0.2315,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q2_Fear,Q3_Disappointment,"Booking and pickup was very smooth, friendly, and wasted no time being on the plane within","Rarely do I have an experience that exceeds my inflated imaginary expectations, this one b"
9500,5,4,0.0,0.5542,0.8293,0.0,0.04666666666666667,0.020000000000000004,0.6333333333333333,0.5542,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,It's all you could ask for.,So much fun.
9501,5,4,0.6476,0.5667,0.6476,0.4019,0.22666666666666668,0.05333333333333334,0.4666666666666667,-0.08089999999999997,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The tour was outstanding!,They were all so incredibly professional and kind.
9502,5,4,0.5095,0.6369,0.6369,0.5095,0.41333333333333333,0.04666666666666667,0.41333333333333333,0.12740000000000007,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Absolutely breathtaking.,Best excursion of our entire Alaskan cruise.
9503,5,3,0.7424,0.2716,0.8353,0.2716,0.66,0.013333333333333334,0.66,-0.47079999999999994,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The tour was awesome and worth every penny spent!,Highly recommended.
9504,5,5,-0.3412,0.7579,0.7768,-0.3412,0.10666666666666667,0.1,0.16000000000000003,1.0991,Arc 1: Fear-to-Awe Rescued Arc (Q2 -> Q1),Q2_Fear,Q1_Awe,"We took our six children on this flight, and Dan was not just a good pilot.",They work hard and are just the kind of people/business we love to support.
9505,5,4,0.5994,0.4019,0.7579,0.4019,0.06,0.020000000000000004,0.1,-0.19750000000000006,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Tour was beautiful and everyone had their own window.,A special trip.
9506,5,5,0.658,0.5674,0.7125,0.4588,0.6266666666666667,0.22000000000000003,0.6266666666666667,-0.09060000000000001,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Amazing views and scenery!!,Highly recommend them!!!
9507,5,5,0.5563,0.4201,0.8176,0.0,0.03333333333333333,0.04000000000000001,0.45333333333333337,-0.13620000000000004,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Staff very courteous and professional.,Would absolutely recommend based on weather.
9508,5,4,0.6239,0.8165,0.8165,0.5719,0.6333333333333333,0.26,0.6333333333333333,0.1926,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,It was an amazing experience!,"Leslie and Steve are great people, we highly recommend!!"
9509,5,6,0.6249,0.474,0.6249,0.0,0.41333333333333333,0.23333333333333334,0.4266666666666667,-0.15090000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Awesome experience.,Would highly recommend this business!
9510,5,9,0.0,0.6841,0.6841,0.0,0.41333333333333333,0.08000000000000002,0.42000000000000004,0.6841,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,Spectacular trip.,"We had kids (6, 9, 12, 14) and they all LOVED it."
9511,5,4,0.0,0.4201,0.6114,0.0,0.23333333333333334,0.013333333333333334,0.2866666666666667,0.4201,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,This was an incredible experience!,Highly recommend
9512,5,7,0.5563,0.8442,0.8442,0.0,0.03333333333333333,0.04000000000000001,0.11333333333333334,0.28789999999999993,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We really enjoyed this excursion.,Great pictures with those gorgeous views.
9513,5,3,0.0,0.6981,0.6981,0.0,0.23333333333333334,0.6866666666666668,0.6866666666666668,0.6981,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,This is a must do!,It is difficult to describe the stunning beauty of what you will see!!!
9514,5,6,0.6588,0.3724,0.7915,0.0,0.6333333333333333,0.03333333333333333,0.6333333333333333,-0.28640000000000004,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This was an awesome experience!,You will not be disappointed.
9515,5,3,0.6239,0.7772,0.7772,0.0,0.6333333333333333,0.24000000000000002,0.6333333333333333,0.1533,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This was an amazing tour!,Thank you for an wonderful experience!!
9516,5,12,0.0,0.5531,0.9392,0.0,0.22666666666666668,0.03333333333333333,0.5533333333333333,0.5531,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,What an incredible tour!,We’re so very grateful.
9517,5,7,0.8083,0.6588,0.8126,0.0,0.12,0.25333333333333335,0.26,-0.14949999999999997,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Everything about this flight tour was excellent - Leah & Lesley were so helpful booking it,Definitely a highlight of our trip to Alaska!
9518,5,6,0.6892,0.5563,0.6892,0.0,0.6066666666666667,0.06666666666666667,0.6066666666666667,-0.13290000000000002,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Awesome!!,"Totally worth every penny, wife’s highlight of Alaska cruise"
9519,5,8,0.6239,0.0,0.8918,0.0,0.6333333333333333,0.21333333333333335,0.6933333333333334,-0.6239,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,This was an amazing experience!,Absolutely incredible!
9520,5,2,0.6239,0.7269,0.7269,0.6239,0.6333333333333333,0.08666666666666667,0.6333333333333333,0.10299999999999998,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Amazing views from up above!,"Pilot was friendly and knowledgeable, and pick up from the cruise dock was quick and easy."
9521,5,6,0.0,-0.296,0.8799,-0.296,0.02666666666666667,0.07333333333333333,0.5133333333333334,-0.296,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,What an incredible experience.,I guess he knew I was missing my little dog back home.
9522,5,4,0.6239,0.6981,0.6981,0.0,0.6400000000000001,0.22000000000000003,0.6400000000000001,0.07420000000000004,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Amazing time from start to finish!,We loved it!!!
9523,5,19,0.2263,0.0,0.8658,0.0,0.10666666666666667,0.006666666666666667,0.5,-0.2263,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,My boyfriend lives here in Ketchikan and this is one of the tours he recommends the most.,-martina
9524,5,3,0.5719,0.6369,0.6369,0.0,0.03333333333333333,0.02666666666666667,0.08666666666666667,0.06500000000000006,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We had a wonderful time.,I would definitely recommend.
9525,5,2,0.6239,0.8516,0.8516,0.6239,0.6133333333333333,0.10666666666666667,0.6133333333333333,0.2277,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Amazing views!,"Incredible experience for our family 
The pilot was great and showed us the most beautiful"
9526,5,5,0.6588,0.6696,0.7845,0.5367,0.22666666666666668,0.24000000000000002,0.46,0.01079999999999992,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,What a great experience!,We definitely recommend doing this this Seawinds!
9527,5,5,0.5719,0.7644,0.8758,0.0,0.04666666666666667,0.2866666666666667,0.30000000000000004,0.1925,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Excellent communication and service on excursion day.,"The silence, the mist, the rain, the natural beauty, this is beyond what we were expecting"
9528,5,5,0.0,0.0,0.5983,0.0,0.23333333333333334,0.2733333333333333,0.4733333333333334,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,This was an incredible excursion!,This was a bucket list trip for myself and my kids!
9530,5,6,0.6249,0.0,0.6249,-0.296,0.03333333333333333,0.0,0.06666666666666667,-0.6249,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Staff was great and knowledgeable.,Smooth as can be.
9531,5,4,0.0,0.636,0.8173,0.0,0.09333333333333334,0.24000000000000002,0.4466666666666667,0.636,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,This was a last minute booking when we arrived in Ketchikan on our cruise.,Loved the dogs at the dock too!
9532,5,10,0.1316,0.474,0.8999,0.1316,0.2866666666666667,0.21333333333333335,0.46,0.3424,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This is one experience you don't want to miss if you come to Ketchikan!,Highly recommend!
9533,5,3,0.6249,0.5106,0.7783,0.5106,0.09333333333333334,0.09333333333333334,0.5,-0.11429999999999996,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Great flight with a very experienced pilot, including a landing on one of the lakes.","This trip followed the fjords, flying at eye level with the tops of the steep cliffs."
9534,5,5,0.6239,0.0,0.9017,0.0,0.6200000000000001,0.21333333333333335,0.6200000000000001,-0.6239,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Amazing seaplane ride!,Must do!!!
9535,5,18,0.0,0.7712,0.9152,-0.5562,0.08000000000000002,0.24666666666666667,0.6400000000000001,0.7712,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,We had an incredible time on our flight through the Misty Fjords.,Thank you SeaWind for a marvelous time!
9536,5,3,0.5994,0.474,0.659,0.474,0.013333333333333334,0.21333333333333335,0.21333333333333335,-0.12540000000000007,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Beautiful scenery.,Highly recommend!
9537,5,5,0.0,0.0,0.5994,0.0,0.08000000000000002,0.02666666666666667,0.08000000000000002,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,Looking over the Misty Fjiords with green forest contrasted against the white snow.,Would do it again.
9538,5,12,-0.3182,0.2235,0.8779,-0.3182,0.1,0.12666666666666668,0.3066666666666667,0.5417,Arc 1: Fear-to-Awe Rescued Arc (Q2 -> Q1),Q2_Fear,Q1_Awe,had a brief delay only due to weather which is understandable since its a weather dependen,"so dont let a short port call dissuade you from booking , if they say you wont miss your s"
