review_id,rating,review_title,review_text
review_ba24282712adfa347ce624a7,5,First time ride on a helicopter,"Not scared at all due to the professional pilot. The views were indescribable, great experience. Monsoon rain and fog had us postponed our date, company was flexible, no problem in accommodating us on another date. Once-in-a-lifetime experience."
review_5af2b1d136562874a83faa2e,5,Trip Miami - Key West - Everglades - Miami,"Once in a lifetime experience!! We've had an amazing time with our pilot and tour guide Antonio, it felt like a two week holiday on a single day!"
review_34ea57e9fc03e1f479b14320,5,Amazing and spectacular views!,"Our seaplane adventure was amazing and had Spectacular and breath taking views! The pilot was amazing and had a lot of experience including military flight training; that’s a plus! Check in was so easy. Nice and friendly staff. It was my children's first flight and they loved it. I think they are inspired to be pilots, especially my 12 year old daughter. She wants to be a fighter pilot now! We are definitely going again!"
review_ad58b2b60fc4c16b6b2ef1a1,5,Fantastic!,"Fantastic day!  Fantastic views!  Fantastic experience!  We would do it again!  Saw whales, waterfalls, lava flows, fun!"
review_7adcdafb6b8dcaab70dfe4ae,5,Wonderful flight seeing of Misty Fjords,"Since we were in Ketchikan on a sunny day, we decided at the last minute to book this flight.  The scenery was great, and the pilot experienced and competent.  The flight include a landing and take off from an inland lake."
review_03a5524c114ca4873a7c5845,5,Wow!!! Incredible experience,This was definitely the highlight of our trip. Pilot Alex was fantastic. We had a great experience landing on Ruth glacier and getting some fantastic inflight views of Denali. You'll get to see 360 views of Denali. I highly recommend the glacier landing as it's a truly unique experience
review_4b5e4a6720b223209490401b,5,Awesome flight,"Fred, our pilot was just the nicest.  He make sure the temperature in the helicopter was comfortable.  The background music that played as we approached the rim of the canyon added to the excitement.  It was the best and shortest 45 minutes we have ever spent.  Mark one off the bucket list, it is a must do experience."
review_bbe87d390a15680eec4db8f8,5,Welcome to Jurassic Park!,"We flew across many waterfalls, jungle scenery and amazing beach views! This trip is part of the Best of Kauai tour, which also includes an island tour and river boat cruise. Well worth the price. It's a whole day of Hawaiian history stories and dances. You learn the hula and have a wonderful lunch. The flight is absolutely amazing. Scenes of mountain ranges that are used in many movies including Jurassic Park. I highly recommend it. We got on the tour from the orientation at the Bali Hi Wyndham Vacation Resort. We loved every bit of it."
review_7cd65934d49edfaad3164968,5,Amazing way to see the Canyon,"We booked our airplane tour online prior to travelling to America.  We arrived at the airstrip, checked in and waited for our plane in comfortable surroundings - it couldn't have been easier. 
Our flight was stunning - the views were awe-inspiring and the audio commentary was very informative.
A not to be missed trip at affordable prices."
review_c814c0243c07770f73852dc6,5,Best value for the money!,"We had a fantastic time with seaplane adventures. Everything was perfect from being transferred from Pier 39 to a wonderful,flight over than Francisco and the bay. In the Morning a guided flight in a seaplane with breathtaking views of the bay. Very friendly staff at seaplane adventures. In the  afternoon the visit to  Alcatraz made it a perfect day. Worth every Cent. If you plan a trip to,San Francisco, then do the Kombi-Tour.."
review_639944280bd9133fa57a4e48,5,Best Way to see ALL of KAUAI,We met our pilot at the Lihue airport. He was very professional and really knew his Kauai facts. The flight was just the right amount of time (about an hour in the air). I really don't like flying but our pilot was great and made us feel so comfortable that I was able to just relax and enjoy the tour. (I'm sorry I don't remember is name. I think he is a retired Doctor).
review_7adad68bfb205bb246f4e679,5,Fantastic Tour of all the must see places in one half day,"My wife and I booked this tour in advance since we only had one day in the Moab area.  We were excited to discover that it is possible to see all of the biggies from the air without waiting in line to enter the Parks and driving from one to the next.  The adventure was so worth every penny we paid.  We had our own Cessna aircraft with Derrick Peterson as our pilot and guide.  He was extremely knowledgable about everything we saw (and it was a lot).  He skillfully piloted the plane to maximize our viewing opportunities at every site.  Since returning to our hotel, we are still excited about our adventure and are happy to share our memories with everyone.  We highly recommend this tour to everyone."
review_60729dc12e183107376e19e8,5,Best flight ever,We did the 1.5 hour flight with the glacier landing.  Words cannot explain the beauty and splendor of  Mount McKinley up close and personal like this.  It was truly amazing.  Our pilot Michael was excellent and very knowledgeable about the area. He answered every question and was very knowledgeable. The rest of the staff were also very helpful and were very friendly and happy to help with anything that was needed.  I would say this was definitely the highlight of our trip.
review_eac8405cf58b5035db37da63,5,Flight of a lifetime,This was the most awesome experience of a lifetime actually seeing stuff from the top of the world the glacier landing and walking was outstanding I would do it again in a heartbeat.  If we would not have done this we never would’ve been able to see Denali as we’ve seen it. I highly recommend it
review_7dfcbf04ba5efead1d9f6dc0,5,Float plane,"This was outstanding!  The beauty of Misty Fjords is amazing. It was truly a thrill to see this pristine area. A special shout out to our pilot Chuck.  He provided excellent commentary and, when he spotted mountain goats on a hillside, flew by, then made a U turn so that people on both sides of the plane could see them."
review_746c3fb4dff2b8e6e769e043,5,Amazing views and professional staff,Absolutely the best way to experience Denali!   You can see all sides of the mountain and glaciers.  We were unable to land due to recent snowfall but they were great about creditong back a portion. Our pilot was professional and confident - exactly what you want in a small plane pilot.   I had never been on a smaller prop plane like this. It seats 11 and everyone gets a window seat.  Windows are bubble shaped so you can really see all around.   The ride was smoother than I expected.  Commuter flights bounce you more than this one did.  It's an unforgettable experience. Alaska is enormous and trying to drive everyone doesn't give you a chance to experience enough.  This flight was the perfect way to see Denali!
review_46e6e8cfb174b9002fc4f5ce,5,Perfect day,"We were so fortunate to take a tour to the Grand Canyon on our recent trip out to Phoenix.  From the initial booking with Lindsey to our wonderful pilot Daniel and tour guide Jeffrey (a Navajo Native American who was able to share his culture with us), everything was perfectly planned and executed. Daniel was a great tour guide in the air, showing us the red rocks of Sedona, Flagstaff, and of course around the Grand Canyon.  Jeffrey took us to several great viewing points along the south rim and was very knowledgeable.  We would definitely recommend to friends and family."
review_387a2b300088a32e1fa6037b,5,Kauai from the air,"We are so glad we decided to do this. The view of Kauai from the air is amazing, especially the Napali Coast. Our pilot, Nick, was born on the island, and he did a great job describing the sights. Highly recommended!"
review_9f9111190c4a6d851371d2f7,5,Phenomenal Family Adventure,"We want to express our appreciation to Chip Sonn, our K2 pilot for our fantastic late afternoon/evening flight excursion while recently visiting Talkeetna, Alaska.  As part of our planned Land/Cruise tour, we did not want to miss this opportunity – and glad that we took the extra effort to reschedule through the cruise planning offices to get all 5 of us to be able to attend as a family together on this flight.  We flew across a varied array of physiographic regions in and around Denali Park while Chip extolled about a combination of historical/geological/topographical/mountain climbing/gold mining aspects related to this diverse region of Alaska.  Climbing in altitude up through the sinuous glacial flows between spired peaks for repeated glimpses of the great mountain – Denali was truly awe inspiring.  How many pictures is enough?  However, in all honesty, landing on the glacier with our wonderful pilot was truly the greatest event to remember as a family from our land/cruise tour from all of Alaska.  Standing together as a family in the quiet Pika Glacier valley with great spires around us and peacefully reflecting on family and life was truly one of those “Picture Perfect Moments” that we will treasure forever.  We all agreed during our ride back to the hotel, that this adventure would likely become our best family activity together for the entire 12 days of land and sea excursions – and now having completed our trip and returned home, we can confirm that this flight and landing on the glacier was indeed our best activity as a family together in Alaska.  The K2 planes are safely maintained and their staff and pilots are the greatest.  We had great peace of mind and felt very secure flying with Chip and the K2 family.  Thanks again for Chip’s time and talent for the great evening of flight together – one we will not forget!"
review_6ab2b496142844ba288fa74f,5,Take this trip early in your visit!,"Don't hesitate to do this! To see the island from above gives you such a new appreciation for Kauai - there is no way to see its beauty from the road or sea. This team is down to earth, friendly, & professional. Josh the pilot & Val are great!"
review_a097a7404643ec1890d12087,5,Denali fly around,Great trip.  Thoroughly enjoyed sight seeing Denali.   Flying was excellent.   Pilot was very  knowledgeable.
review_8c9b1b39f214f1d18492bde7,5,"Forget the helicopter ride, take a Maui Plane Ride.","This was the absolute highlight of our trip. We booked with Eric through our condo concierge. As soon as we arrived we knew we were in for an amazing experience. Eric, the owner/operator shared with us that this was his dream and it totally shows. We got our preflight safety instruction and we're off the ground in less than 10 minutes. My husband who was sitting next to Eric even got to help take off and fly!  You can't say that with a helicopter tour. Eric was super knowledgeable about everything we were seeing, from the valley's to the breathtaking sea cliffs and even the last active leper colony! He checked with us frequently to make sure we were comfortable throughout the flight. This truly an unforgettable experience and something we will be telling everyone about. Thank you Eric for memories that will truly last a lifetime and thank you for sharing your passion and dream with us."
review_90f1b03e058a7f14b2ae87b2,5,Magnificent Denali Flight-seeing Trip with Glacier Landing,"My wife and I with two friends to a Talkeetna Air Taxi plane ride around the mountains and glaciers near Denali.  The weather wasn't the best, but the pilot gave us all a wonderful scenic flight with great commentary and a glacier landing on Pika Glacier.  What an experience!!

Definitely well worth a stop when in Talkeetna.  We would absolutely do this trip again."
review_3c834b0d32fa2a30ae75ee21,5,"Terrific, even on cloudy day","Professional, friendly, down-to-earth staff. Knowledgeable, competent pilot. Even though there were clouds around, breathtaking scenery and numerous photo ops. Felt very safe and comfortable the entire time."
review_9e5f4d83708d9e21a90d895d,5,Worthwhile,We had a  great experience and enjoyed seeing the whales from the air. Our guide was helpful pointing out all the sites.
review_8b7befbdd36d0fcd79fb108a,5,Amazing experience,It was the best decision to take up this tour with them . Very experienced crew and very thorough planning for the flight keeping weather in mind and everyone’s safety . The pilot made sure we get the best views and pictures .
review_f7818bd27a24e8884a4425d9,5,Spectacular Experience!,"Amazing experience!  Eric was nothing short of amazing, he personalized the experience and made us feel more than welcome.  The views were spectacular!"
review_90ea2bb6e44f50c7d55e5906,5,Beautiful vistas over Denali!,"This was a wonderful flight over the park and a sunny, clear view of the mountain! We were so lucky since our first flight six years ago was fogged out and no view at all! The pilot was knowledgeable and able to point out the interesting areas, including people who were climbing to the summit. We would do this flight again!"
review_f193344d5a43239eb196c4f9,5,Great AirVenture!,"Due to weight restrictions, our flight was delayed until a smaller pilot could arrive. That was a blessing in disguise as both the weather improved, and we got Piper for our pilot. Piper was great! If you can have a choice of pilots, I'd choose her. Very knowledgeable. Very informative. Very fun. 
We saw the whole island and got great airel photos. 
The only complaint was an equipment issue with the headphones behind the pilots seat. It had a short, that made the narration cut in and out. 
Overall, I highly recommend this tour, and I can't say enough good things about our pilot, Piper."
review_380d0bf92560e2ddee92a284,5,Must do!,The company is highly responsible and safe. Clean and neat flights. I loved the experience to be my first seaplane and sky tour of Seattle and the ocean towards Friday Harbor.
review_8e48cc139b6b7fe8378b56a0,5,Awesome experience,"Our pilot was great. Too bad I forgot
His name as we have been to so many attractions. Views were so beautiful and it is definitely worth it"
review_90ae941636917345fd7de0d3,5,I thought why not?,"We had a very limited amount of time in Alaska and wanted to maximize it. I've never done a flight tour but thought it was our only chance to see Denali. We drove to talkeetna getting there late afternoon and stopped in and they were able to get us on the last flight of the day. The weather wasn't great and I know seeing Denali can be hit or miss.  The staff was super friendly and our pilot Stan was informative and funny. I'll be honest the first bit of the flight I found myself thinking ""this is nice but we shouldn't have spent the money"". I've flown over lots of mountains all over the world. THEN the Great  One  appeared over the clouds with sun beating down giving the snow a golden hue. OMG 💜😳 freaking amazing!!!!!!! Just unreal. Then landing on the glacier was like something off a documentary. Beyond words. There's nothing to give the mountains and glaciers perspective so it becomes incomprehensible to appreciate the size and scope. This was by far our favorite part of the trip. Don't miss this opportunity!"
review_90ec3b8530b255e442aeb872,5,Seaplane splendor!,Truly fantastic! Best birthday gift I ever got for my husband! What a way to tour the city. We're from the bay area and yet learned things we never knew. The pilot was very informative. Can't wait to ride the seaplane again!
review_f7a4afcde0fd3d9d70d8d52d,5,Excellent!,"We have been to wings over kauai up recently, the flight was quite fun, scenery amazing and the Bruce was very helpfull with explaining anything of what was arround, also he circled quite a few times when we wanted to take extra pictures of the spot.
We did it as a trio and had much fun.

Would recommend them for anyone!
Thanks Wings over Kauai for an amazing adventure!"
review_0864e8da7b330c6c8833a79c,5,incredible,"the most amazing experience I ever had , the pilot very knowledgeable making the trip very enjoyable, an experience of a life time I will do it again ,and again.
 thank you for such an amazing time."
review_be30b4abd14cd40a5e77c0c0,5,Fantastic arial tour of Kauai,"We had a great time once we got off the ground and got used to flying in a small airplane. Justin our pilot did an amazing job of narrarating all the sites we flew over. Some were a bit hard take photos of as we had to be at a higher altitude to stay out of the turbulance. But Justin got everyone on board the best view possible of everything. We probably won't ever visit Kauai again, which is why we took the tour. From beginning to end the entire staff is very friendly and professional in every way."
review_15505f072b879e366d4a6c70,5,Superb!,"Eric was FANTASTIC!  Views of 5 islands, historical perspective, friendly and gracious!  Nice Archer II, nice flying Piper, and the picture/vent window!"
review_93bc1561bbaa118d14e9c8cf,5,Personalized service -,"This wonderful team gave us such a memorable experience. My Dad sat right up front and got the co-pilot treatment. Very cool, very exciting and the photos are breathtaking!"
review_20605372fff85813e56808a9,5,"Bi-Plane Tour, a Must Do","After seeing the bi-plane fly over last year, I knew when I returned this year that had to go.  I am a paraplegic and so there was some concern if I could get in the plane, even though I have a strong upper body.  Our pilot Kevin was more than willing to give it a shot and it turned out great!  Don't let a wheelchair stop you from exploring.  Thanks for the memories that will last a lifetime."
review_8939e994fb877cc36d0d8fef,5,Experience of a lifetime,A must do.  Amazing experience.  Everyone is so nice and the pilot gives you a lot of history and  fun facts about San Francisco. We had a spectacular time!!! Highly recommended.
review_5964bc38b0edd9547a8a7713,5,The highlight of our Alaska vacation,Joe our pilot made us feel very safe and comfortable. He took us on the ride of a lifetime to see the spectacular scenery with our glacier landing. Thank you for the wonderful trip.
review_174024eb4a4f9722fcff0cef,5,Great tour to see the River,Flew with John. I highly recommend this tour. I had limited time but wanted to see the Columbia River gorge and didn’t have a half day to spend hiking. This was perfect!
review_71e0eded45b0dd6dd90d35e2,5,We had  a fantastic flight with Stephen!,"First, Maui Plane Rides was easy to communicate with. They provided clear directions and contacted us the day before and the morning of our trip to address any of our questions. Stephen greeted us at the entrance to the facility.
The flight was amazing! My husband got to sit in the pilot's seat and took the controls for take-off! (With Stephen's expert guidance, of course.) And of course the scenery was gorgeous. The views of the islands, especially the sea cliffs, was spectacular. Stephen's knowledge of the area makes him an excellent guide."
review_e40606d6a2ba4bff63a52db6,5,Gorgeous views of the island,"As long time Kauai visitors (12th trip?), its still a thrill to see it from the air. We booked a package that included a NaPali coast supper cruise plus the hour-long trip in the air. 
Received driving directions at least a day ahead of time and easily found our way to the Air Ventures counter at the Bradley Aviation building near the Kauai airport. There were six in our party and, after a picture and a short briefing we were on our way. 
The pilot was friendly, informative, and seemed genuinely concerned about our comfort and safety. He narrated the tour and provided information about the various coasts, the canyons, waterfalls, and topography of the island. 
I've taken a helicopter ride on Kauai before, and wasn't sure what to expect with a small airplane. I was surprised how smooth the ride was. The plane travels at a relatively slow speed and its easy to focus on the scenery and take pictures. The only downside, if there is one, is that a plane can't hover in front of waterfalls or cliffs like a helicopter. That said, the pilot will turn the plane around to ensure everyone gets good views of various scenes. He even made an extra loop above the ocean when he spotted a pod of whales.  
Kauai is an absolutely gorgeous island and the combination of the ocean's waters, the NaPali cliffs, the beaches, and the inland canyons and waterfalls, make this trip quite memorable."
review_a91649e461ea6aafe493a3fd,5,Worth the trip! Excellent experience to see the amazing Kuaui island,Excellent tour. Beautiful and amazing scenery. Nicely organized. Great pilot who explained areas we flew over. He was very engaging and knowledgeable. Checked on how everyone was doing on regular basis. Highly recommended!
review_d66e90566721eb43ce156304,5,Fantastic flight- family owned,"I choose to fly with Sea-Wind on my Alaska trip last year, they are a wonderful family run operation, Steve and Leslie are the best. As a former pilot myself, Steve is an excellent skilled pilot, I would fly with him anytime.the tour of the Fords  and landing on a mountain lake was exciting.smooth , Steve and Leslie do everything to accommodate you.Can't wait to go back next Year!"
review_1881aee63ec511c94907b4bb,5,Very Professional and an Amazing Experience!,"Loved this! I highly recommend! Paul, Annie and crew were amazing! Flown with these guys several times and each time they have done an amazing job! Keep it up guys!"
review_85f2857408f08966e134d1b6,5,Awesome Tour of Knik Glacieer,"The folks at K-2 were awesome.  Garret was super and Adam the pilot was extremely knowledgeable.  Flightseeing may seem pricey, but it is worth ever penny!!  We wanted to see Denali, but the weather on the mountain was bad.  K-2 came up with a great alternative."
review_93002c7973ba2bb5ce9edb94,5,A must do!,"My husband and I were desperate to take a flight over Kauai but were concerned we wouldn't be able to because of our children being so young (3yrs and 1yr). We stumbled across Wings Over Kauai Air Tours on the net and were excited to see they would take young children up too. 
On arrival at the airport we were greeted very warmly by Bruce (the pilot) and his wife plus another colleague. Myself and another female passenger were given kukui beads as a gift and the children were given flowers. We were weighed and then we had our picture taken in front of the plane before setting off. Bruce warned us that our kids would probably fall asleep during the flight and he was right! Our kids nodded off pretty soon after being in the air which was great - it meant my husband and I could relax and enjoy the view in peace! Bruce was very knowledgable and went to great lengths to engage with each of us throughout the flight. The scenery was breathtaking and our photos don't do it justice. You just have to take the flight! Wings Over Kauai are about half the price of the helicopter tours on offer. At the end of our tour, we were given a DVD of the flight we took (complete with our picture on the cover). Very sweet.  A great little business. I would highly recommend these guys."
review_27ee31e44dec37dd44a492ba,5,Unforgettable experience the private tour in air!,"Eric, the pilot, is a amazing guy doing a great job! He said we are sharing his dream, actually he was making my dream come true by letting my little girl driving a little bit! Sounds crazy but it was peaceful and joyful! Totally unforgettable experience in our life! Thank you Eric!! 

Merry Christmas and happy new year, Eric!

Salina"
review_dcd42b1406ac413dc955f93f,5,Fantastic!,What an amazing experience! Highly recommend this tour! Seeing the city from the air is so beautiful. The pilot was also very good and shared a lot of knowledge of the area.
review_d0cba61d11ee7ba15dc751e6,5,A very good experience,It was a very nice experience. A must try aerial view of the city. It took 45 mins including the take off and the pilot was very friendly.
review_64f66002b3cd35577a23d46d,5,The views were amazing,We went with our 6 year old twin boys. We all loved it. The staff was so nice and knowledgeable and you really can't beat the views. It was such a cool experience landing on a glacier
review_6bc693e7c4bf31270e0c1a11,5,Great Experience.,Great flight. Sergio was a nice pilot. Must fly with this company. Very helpful and great deals as well.
review_96a32cda2faacd7ca091f4df,5,Best way to see Misty Fjords!,"My husband and son booked this flight after getting off the ship.  From the booking through the flying experience everything was top notch!  There was an excellent view from the plane, the pilot knew the area very well and constantly pointed out sights and animals during the flight.  This is a highly recommended attraction is Ketchikan."
review_56e3ff2a3b39bdb434885c1b,5,Don't go at night,"The only thing in our planning that didn't go well was this plane ride but it was our mistake. We checked the time to reach there from our Hotel was 30 mins that morning but our tour was at 5pm (sunset time) the time shown was 1 hour. So we were caught up in traffic due to some accident and they called us and said that they have to charge additional $45 for the delay. So I think one should be early for this tour (multiply the usual time taken to reach there by 2). 
The Tour was great with champagne and all the information and view we saw but at night it wasn't that amazing. Rather go at day time."
review_6912bb0d1b0a6af106e7537b,5,Amazing ride experience,"Laura is our pilot and she’s so amazing and professional, that we really enjoyed our time with her. Had wonderful time in the plane, and Laura provided explanation along the ride. Thank you so much!"
review_327edce5cbf240675c99bb12,5,Bird's eye view,"They worked us in just a few hours after I called today. Had a great time, memories that will last a lifetime. Aloha........"
review_5149e26f94210835a142526c,5,Best dollars ever spent on our vacations!,"Was the highlight of our trip.  Been to Kauai many times but first time seeing it by air.  A must do!  Have seen the Napali Coast by boat but seeing it by air was even more incredible.  Plane was comfortable, great visibility and gave us opportunity to take some great shots!  The host and pilot were the best!  Would do it again!"
review_0143d6104f9f8615b50a3183,5,Alaska Highlight,"This was a bucket list excursion for us, and it didn't disappoint.  The only way to truly capture the magnificence of Denali!  The glacier landing was definitely a highlight for all."
review_d0c8e70807fd22c01c08495b,5,Wow!,This tour was amazing! Josh was a fabulous pilot and took us on a great tour of Kauai. It was definitely the highlight of our vacation.
review_610e3433cbe9ea59c3593b28,5,Top of our Bucket List achieved!,"Maverick are a responsible, professional group with safety as their top priority.  We had an awesome pilot/guide taking us through the spectacular Grand Canyon in September'18.  Will recommend Maverick to all our friends."
review_c4a4f73eff8a9f58614b2dc8,5,Stunning!,"WOW, WOW, WOW, WOW... the phrase I kept repeating as one beautiful view after another unfolded!  Our Wings Over Kauai Air tour was just amazing!  Dori and John were soo friendly and helpful.  We have visited the island three times and this is by far the best tour we have experienced!  I can't wait to do it again on our next visit!"
review_510157f20ccb1b2a8d756f2d,5,Sensational Tour,"Awesome ride. We toured Canyonlands, Monument Valley. It was great. We rode in the 4 seater Cessna 172 with Veteran Pilot Tim, He pointed out so many things we would have never seen, arches, roads, trails, etc. We feel so lucky to have had this experience. Keep up the good work RedTail!"
review_cb7e38ffc1cd4ff801326f98,5,An experience of a lifetime!!!,"Seeing Grand Canyon from a helicopter was without a doubt one of the most amazing things I did during my month in America! Come to think of it, it's probably one of the coolest things I've done in my entire life. The staff at Mavericks were very professional, especially our fantastic pilot BJ that gave us a very pleasant trip. This was my first time in a helicopter and Mavericks made it into a very pleasurable experience. I was on the 50 min tour and it was worth every cent!"
review_f533a78aca58ddac46a42862,5,Experience of a lifetime,Everything was amazing!! Stunning views!! Great memories with my daughter best hands down!! Definitely recommended
review_39496617c0521efe63e69b0a,5,Great Flight w/ an Awesome Pilot,Our trip was a blast! The Pilot was knowledgeable about the area and made the whole experience fun! The flight was smooth and the scenes were beautiful! The office gals were friendly and the building was clean and very inviting! Looking forward to another flight with them in the future!
review_9f5fe07c2775fafdc7cc4849,5,Beautiful!,"We flew with our pilot, Chris and what an adventure! Spectacular views of the mountains and Denali! The landing on the glacier was flawless and beyond words of description."
review_6dd0b031f85e9729b1e9f559,5,Amazing thing to do on maui,"Ive been wanting to take a flight lesson forever... my wife got me a lesson with eric for my birthday and im so glad she did! 
Aside from the ecstatic experience of flying above the islands of maui and molokai, Eric was amazing. Very knowledgeable and patient. I can honestly say that this is a must do adventure on maui, even if you don’t plan on becoming a pilot :)"
review_f209f016080f3848687b56d2,5,Best part of our cruisetour,7 of us went flight seeing with this company. We explained that our Florida grandchildren had never seen snow. We landed on a glacier and had a snowball fight! The pilot said the weather was beginning to look ominous and he cut the trip short. No one could tell. They refunded $700. If you want to flight see pick this company. No second choice
review_09a1dd9f4e26eb9d0da578b7,5,Most memorable experience in Ketchikan!,"Thank you Yelp and Tripadvisor.com reviewers for recommending SeaWind Aviation!! What made this trip memorable:
1. Amazing views!!!
2. Very friendly, professional staff and reasonable prices.
3. Their planes offer EXCELLENT views from no matter where you sit. Their windows are clean and not scratched up, so pictures come out clear. 
4. The noise-canceling headsets allowed an informative interaction with our pilot. 
5. The driver who picked us up from our cruise ship offered to drive us to our hiking trail after the flight tour - that saved us 3 miles of walking! He deserved that little extra tip! :)
6. We were fortunate enough to have SUNNY weather that day, but overcast days still provide excellent views!
Don't bring backpacks as there may not be enough room on the plane. If you do, you can store them at their office during your flight. I HIGHLY RECOMMEND THIS TOUR!!!"
review_fd2a7b2ddb631ba124a5a88e,5,Full day of fun!,"My husband and I took our 15 year old son to Sedona and booked this full day Grand Canyon experience. It was an awesome experience to see the terrain from above! Our pilot Max was a part of what made it so fun! From the flight to the west rim, the skywalk and lunch (yummy options), the two stops to see some breathtaking views and have some picture opportunities, and last but not least the helicopter ride down into the canyon where we got to spend 20 min or so on the Colorado River. The perspective looking up had us all in awe. A full day so spring water and a couple of snacks. You won’t be disappointed!"
review_2314eff01c8d91698d1ba747,5,Amazing Experience,"My girlfriend and I wanted to do something unique and memorable on our Maui vacation. This was it. We really wanted to see the Molokai sea cliffs and the unfortunate landslide on the hiking trail made the mule ride a no go and the flight into Kaluapapa sounded nice but this sounded better and we were right. Eric was amazing, genuine and friendly. Of all the air tours I’ve done on the islands this was by far the best. It was just us so it was our trip the way we wanted to do it which can’t be understated. I’m an avid photographer so having a place to take clean pictures without having to deal with window glare was also awesome. If you are going to do an air tour...do this one!"
review_e65c32c5e52dca46bc302655,5,The Highlight of Our Vacation!!!,"Words cannot express how awesome our flight over Kauai with Bruce was. It definitely was the highlight of our vacation in Kauai. At half the price of the helicopter tours, our Wings Over Kauai flight was first class from start to finish. Bruce and Ellen are a special couple running a family business with all the right touches from the fragrant gardenia flower, the beaded lei, their friendliness, their genuine concern for your comfort, to Bruce's professionalism in his flying and expertise in telling us all about the island. The authentic Hawaiian music and great sound system on his plane made the tour exceptional. Top of the line, Bose noise-reducing headphones were awesome. We could hear Bruce's wonderful narration of the island tour without the noise of the airplane and, we could converse with him as well. Ellen is so nice and friendly, too. She really gives  a welcomed, homey feeling to the tour. Taking a photo of us and then e-mailing it to us is an extra nice touch. I highly recommend this tour to anyone who wants the experience of a lifetime. Thanks again Bruce and Ellen!"
review_b6618302d170760b80e9dda9,5,Fantastic views of Kauai and great staff,"The pleasantness of the staff and the pilot made the experience even more memorable. And of course no questions about the aerial views. 

Tip: eat nothing/ very lightly before the flight to avoid nausea."
review_11693eea3a011fa54a84ea5e,5,Clearly a highlight of the trip!,Do not miss landing on a glacier if you visit Alaska.  This was absolutely amazing.  K2 did an excellent job.
review_2c1711496399592562bd3367,5,Flight over Maui,We took the path of the waterfalls and it was breathtaking! Phenomenal experience! I would highly recommend taking a ride!
review_86f45e351b5ddd7674030df8,5,Wonderful experience,"Wonderful combination of both the seaplane and trip to Alcatraz. Professional company with friendly,  knowledgeable and experienced staff. Regular email contact following booking, clear instructions where to meet. Warm and knowledgeable welcome by Michael the shuttle  driver and excellent commentary by Jerome the pilot. This trip is not cheap but is a must do if you're in San Francisco, The aerial view of the Golden gate bridge, Alcatraz and San Francisco city was amazing. Had a clear sunny day with great views. Fabulous experience!"
review_726f58e42da9f2119047abce,5,Highly Recommend!!,"This was a fabulous experience. Josh and Dori were welcoming and friendly and were focused on  meeting our needs. In the air, Josh was an informative and entertaining pilot. We learned a lot about the island while viewing the amazing scenery. We would highly recommend Wings Over Kauai."
review_eeaa42064998fa7bded930c0,5,Grand Canyon experience to the Max!,Our pilot Mike was so kind and made the entire experience totally enjoyable. We also included a helicopter ride down into the canyon with a boat ride on the Colorado River. This combo package was the highlight of our trip! We really feel like we did the Grand Canyon experience to the Max!!
review_11a60c6be1d4278451f30b4a,5,Unique view of Denali,We appreciated the professional and thorough booking process; everything went smoothly for check-in too- very welcoming. The ride was great- worth doing the glacier landing. Our guide Daniel put us at ease and was informative. Thanks K2!
review_25709817e43e27ba434614d8,5,Stunning Views of the Garden Isle,"Beautiful views from a perspective we hadn’t seen before. Pilot was great, especially with the weird winds that day. Staff helpful and friendly."
review_05e32fdd6b2dc8a14a9c923d,5,Simply awesome!,"What an amazing experience! From correspondence with Envi before booking (super helpful!) through to the welcome on arrival and fantastic pilot skills of Davis we had an incredible time. Highly recommended to anyone with an interest in flying, volcanology, local history and sights. 
Davis made us feel so welcome and comfortable and gave us the smoothest ride, best local info, and very best of views of Mount St Helens which was simply AWESOME. 
Stop hesitating and just book it!"
review_1db1a068fb3827a8067428b5,5,Best Operator in the World,Another amazing time flying with you thank you so much for the professional service and attention to every detail.
review_bc47436f5b0211b926ff4459,5,Flight Seeing and Bear viewing,Great trip. Expensive but worth it! The staff were professional and accommodating and we saw lots of bears.
review_4fe852ad2ae1581577c5b1d7,5,Highlight of out Hawaii Visit,"I took a 70 minute flight instructional Kauai Air Tour with Wings Over Kauai, with my wife in the rear seat as the photographer. I do hold a Private Pilot's License and was able to fly the Cessna 172 for the entire tour over almost the entire island of Kauai. Bruce is an excellent flight instructor, and gave me several pointers on improving my flying skills. The small plane tour will not get you into the canyons or valleys like a helicopter tour will, but if you are looking for a tour in a small plane, this is the operator to choose."
review_05697f4acb39cdc8cea8f5d4,5,Airplane Tour vs Helicopter Tour,"We made our second trip to the beautiful island of Kauai this spring.  And, one of the highlights of our trip was our tour of the island on Wings Over Kauai Tours.  The first time we were on the island, we took a helicoptor ride over the island.   And, it is both of our opinion the next time we visit the island we will choose Wings Over Kauai again.  You almost feel like you are floating in the air, and you really get the opportunity to view the terrain instead of just zipping by it in the helicoptor.  And, an added benefit was the information that the pilot and ""tour guide"" was able to give.  Bruce had excellent knowledge of the vegetation of the island which made it all the more interesting.  So, we would hightly recommend this to everyone. . .it would be our first choice regardless of the price. . .but with the price compared with the actual flight time . .this is the way to go
Sisters from Omaha, NE ."
