user_name,user_location,rating,rating_text,review_title,review_text,trip_type,helpful_votes,published_date,tour_name,has_photo,language,is_english,user_city,user_state,user_country,is_us_domestic,review_word_count,review_char_count,title_word_count,exclamation_count,uppercase_ratio,sentiment_polarity,sentiment_pos,sentiment_neg,safety_assurance,fear_anxiety,thrill_arousal,flow_experience,fear_trans,safety_mention,helicopter_comparison,price_value_mention,coast_mention,canyon_mention,waterfall_mention,wildlife_mention,weather_mention,flight_crew_mention,ground_staff_mention,companion_mention,pilot_mention,staff_service_mention,guide_mention,pilot_service_mention,sentiment_pre_but,sentiment_post_but,has_adversative_conjunction,discourse_shift_pos2neg,discourse_shift_neg2pos,pilot_sentiment,pilot_pos,pilot_neg,weather_sentiment,weather_pos,weather_neg,ground_staff_sentiment,ground_staff_pos,ground_staff_neg,price_value_sentiment,price_value_pos,price_value_neg,scenery_sentiment,scenery_pos,scenery_neg,special_occasion,aircraft_type
gordo_go_blue,"Kuala Lumpur, Malaysia",4,Dec 2013 • Family,Terrific views of the island!,"I took my family on this flight and we really enjoyed the different aspect of the island. Easy check-in, pilot was very friendly and knowledgeable and the views were spectacular! Kids were given headsets to communicate with everyone during the flight (which can be a good and bad thing!) and also to listen to the pilot. Only not-so-positive was the cheesy movie music they played, a little weary hearing about Jurassic Park and having to listen to the theme music while on the flight.",Family,0,2014-01-01,Wings Over Kauai Air Tour,0,English,1,Kuala Lumpur,,Malaysia,0,84,485,5,2,0.012371134020618556,0.8901,0.167,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.8901,0.8901,0,0,0,0.37505,1,0,0.0,0,0,0.7501,1,0,0.0,0,0,0.6532,1,0,0,Airplane
slimpiks,"Omaha, NE",5,Jan 2014 • Couples,"Great fun""",We had perfect weather and a smooth flight. The pilot took special care to make sure both sides got see all sights. He circled a pod of whales...which was spectacular! The flight allowed us to see the inaccessible parts of the island. Highly recommend this charter.,Couples,0,2014-01-18, TripadvisorReviewScraper,0,English,1,Omaha,NE,United States,1,46,265,2,1,0.018867924528301886,0.9323,0.278,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0.9323,0.9323,0,0,0,0.802,1,0,0.5719,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
Scott K,"Mansfield, TX",5,Sep 2017 • Couples,Excellent service from SeaTac to Friday harbor,"We booked with Friday Harbor seaplanes to get us from Seattle to Friday Harbor.  The service was excellent.  They provided excellent briefing materials on how the shuttle service worked and contacted us upon our arrival to ensure we had good directions to the pick up location and refined the pick up time.  On the return trip, they had us to the airport in plently of time for our flight home.",Couples,0,2017-09-15,42_260_Northwest Seaplanes_2025-03-06,0,English,1,Mansfield,TX,United States,1,70,394,7,0,0.02284263959390863,0.9169,0.163,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9169,0.9169,0,0,0,0.0,0,0,0.0,0,0,0.8481,1,0,0.0,0,0,0.0,0,0,0,Airplane
Jennifer Ann W,,5,,Amazing! Best tour Guide Ever,"Our tour guide Jeffrey, was absolutely amazing! Jeffrey was very funny and knowledgeable! Jeffrey was very patient, kind and helpful, especially with our parents (both in their 70's). Jeffrey also made sure that everyone in our tour group had plenty of time at every stop and that we saw everything plus extra stuff on our tour.
Also, Jeffrey had his driving companion (Luna) she is an 11 year old Chihuahua and she is so sweet, friendly, and got oddles of attention and even got pictures!
Jeffrey, was top notch the best tour guide and id highly recommend Jeffrey every single time!",Unknown,0,2023-09-21,15-Hawaii Volcanoes National Park Experience Departing from Oahu32_attraction_product_review_2025-02-27,1,English,1,,,Unknown,0,101,583,5,4,0.018867924528301886,0.9851,0.266,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.9851,0.9851,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
DLS,,5,Mar 2016 • Family,Incredible!,We drove in from Sedona and this was our first stop into the Grand Canyon. We had never seen the GC before so you can imagine how exciting it was for our 9 & 11 year olds to lay eyes for the first time on the GC via a helicopter ride.... It was incredible and after the initial fear leaves you it is a breath taking experience! Maverick was beyond professional and I felt the pilot was safe and alert at all times while providing great details and information about the GC. Well done Maverick for running such a great company!,Family,0,2016-03-15,10-1549_Marverick Helicopter_attraction_review_2025-02-27,0,English,1,,,Unknown,0,101,526,1,2,0.030418250950570342,0.95,0.195,0.048,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.95,0.95,0,0,0,0.8481,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2023,1,0,0,Helicopter
darren s,,5,,Amazing experience,"Great experience from start to finish, amazing views especially when you first go over the canyon and it drops away. The length of the flight was ideal as it didn’t feels rushed",Unknown,0,2022-04-26,"9-691_45-minute Helicopter Flight Over the Grand Canyon from Tusayan, Arizona_attraction_product_review_2025-02-27",0,English,1,,,Unknown,0,32,177,2,0,0.011299435028248588,0.9062,0.28,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9062,0.9062,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.836,1,0,0,Helicopter
The_Bergy_Bits,"Golden, CO",5,Jul 2018 • Friends,Flying High!,"This was an amazing tour! Although we had signed up for the Denali Flyer trip the weather decided to move in and they switched us to the Denali Experience tour, with a refund of the cost difference. Once we got into the Alaska Range, the clouds had cleared up a bit since their previous flights so we had some unbelievable views of the range and the glaciers below. Our pilot, Daniel, gave us great narrative info throughout the flight and kept us safe and comfortable even with the clouds and changing weather. If you're considering a flight tour- it's definitely worth splurging on and K2 gives an awesome experience!",Friends,0,2018-07-27,5 -Denali Experience Flightseeing Tour from Talkeetna_2025-02-27,0,English,1,Golden,CO,United States,1,109,619,2,2,0.0210016155088853,0.9766,0.215,0.0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0.6239,0.9661,1,0,0,0.4417,1,0,0.39313333333333333,1,0,0.0,0,0,0.41355,1,0,0.296,1,0,0,Airplane
RockClymber,"De Pere, WI",5,Jul 2016 • Family,Awesome flight landing on glacier,A must do flight-seeing tour. The pilot was outstanding getting multiple views of Denali through the clouds turning often so each side of the plane could see. Well worth the price to see the mountain which we couldn't see any other day due to cloud coverage. Landing on the glacier is spectacular. This was an outstanding tour.,Family,0,2016-07-11,Talkeetna Air Taxi,0,English,1,De Pere,WI,United States,1,57,327,5,0,0.01834862385321101,0.9001,0.188,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0.9001,0.9001,0,0,0,0.6124,1,0,0.5356000000000001,1,0,0.0,0,0,0.4588,1,0,0.3570666666666667,1,0,0,Airplane
Frank B,"London, UK",4,Mar 2015 • Family,Maverick Helicopter Tour,"We chose the tour which included champagne lunch, first time for us all in helicopter but pilot made us feel very safe he was brilliant. He answered all the questions with confidence and knew what he was talking about. The flight was absolutely breath taking and the view was superb, Shame we never got to do the skywalk!",Family,0,2015-04-19,10-1549_Marverick Helicopter_attraction_review_2025-02-27,0,English,1,London,,United Kingdom,0,58,321,3,1,0.012461059190031152,0.9603,0.277,0.053,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.296,0.9567,1,0,0,0.902,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.25,1,0,0,Helicopter
Jessica G,,5,Jun 2020 • Couples,Amazing experience,"Our experience was awesome! 

They waterproof shoes that slipped over our own boots for the glacier landing. Our experience was during Covid-19 and the whole staff took extra precautions to ensure our safety and the cleanliness of their airport and planes along with other equipment we came into contact with. 

There was some questionable weather in the amphitheater (where they land the plane on the glacier) but our pilot said we would fly in and see how it was when we got there. Luckily, it cleared up and we were able to land. The landing was flawless - which I imagine is not an easy feat on snow and skis. Our pilot took photos of us, taught us so much about glaciers and the surrounding mountains, and was pretty funny as well. He turned the plane a lot to make sure everyone on both sides could see the same things. I have never seen anything more beautiful in my life and I am so happy we sprung for the glacier landing. He also gave us some local tips for places to eat and things to see. I even got to sit copilot on the way back - which was super cool. 

On the way back, the landing into Talkeetna airport was just as perfect as the one on the glacier. I was shocked at how smooth both landings were. I would do this again in a heartbeat - it was worth every penny.",Couples,0,2020-06-29,5 -Denali Experience Flightseeing Tour from Talkeetna_2025-02-27,1,English,1,,,Unknown,0,243,1280,2,1,0.0140625,0.9949,0.211,0.027,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0.8221,0.994,1,0,0,0.32445,1,0,-0.1531,0,1,0.6597,1,0,0.2263,1,0,0.41878000000000004,1,0,0,Airplane
Badri,"Saratoga, CA",5,Aug 2015 • Family,Once in a lifetime experience,This was the highlight of our Alaska trip. We flew a DeHavilland Otter which has room for 9 and everyone gets a window seat. This flight takes us really close to McKinley and gives us fantastic views of the mountain including all the glaciers that start from it. When we went the weather was fantastic and we got to land on the glacier as well. I highly recommend the glacier landing as part of the package. It is totally worth it. The pilot (Craig) was fairly chatty throughout the flight and described most of the scenery for us including a few tidbits on the history of the park. Overall it was a great experience and I highly recommend it for anyone travelling to Alaska.,Family,0,2015-08-10,Talkeetna Air Taxi,1,English,1,Saratoga,CA,United States,1,124,675,5,0,0.025185185185185185,0.9705,0.178,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0.9705,0.9705,0,0,0,0.0,0,0,0.6908,1,0,0.0,0,0,0.2944,1,0,0.417075,1,0,1,Airplane
Sarah,,5,Nov 2020 • Friends,Fantastic flight,The 5 island plane ride was spectacular. Eric is very easygoing and knowledgeable about Maui. Views were absolutely stunning! So much fun- definitely worth it.,Friends,0,2020-11-07,32_2137_Maui Plane Rides_2025-03-04,1,English,1,,,Unknown,0,25,159,2,1,0.031446540880503145,0.922,0.428,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.922,0.922,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.8147,1,0,0.21955,1,0,0,Airplane
Andrew C,,5,Nov 2021 • Couples,A must see!,Takeoff! Being at the controls was awesome! Sea cliffs were also a highlight. Stevewas great to work with!,Couples,0,2021-11-17,32_2137_Maui Plane Rides_2025-03-04,0,English,1,,,Unknown,0,18,106,3,3,0.03773584905660377,0.9095,0.45,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9095,0.9095,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.34,1,0,1,Airplane
AKStafford,"Wasilla, AK",5,Aug 2011 • Friends,Incredible views!!!,"I'm a local, and I won this flight off of the radio.
Making reservations was a breeze, they had plenty of seats available. Their webcam made it easy for me to monitor the weather before driving up from Wasilla. When I called that morning, they were able to give me a weather report so we didn't have to drive up if the weather was bad.
Check in was a breeze. I was a little nervous that my weight would be an issue. I'm pretty fat. But it wasn't.
Our pilot gave us a briefing and we loaded up in the Otter. Take off was smooth and we headed towards the mountain. The flight was perfect. There's was some clouds around the mountain, but our pilot worked around them.
The pilot narrated as we went.  I was able to get a lot of great pictures.
I'd do this trip again in a heartbeat, and I would recommend it to others.",Friends,0,2011-08-27,K2 Aviation,1,English,1,Wasilla,AK,United States,1,159,815,2,0,0.024539877300613498,0.9565,0.126,0.023,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.6697,0.9428,1,0,0,0.0,0,0,-0.033966666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
Bradford W,"Mesa, United States",5,Sep 2017 • Couples,Memorys Forever,"This had to be the best way to see the island.  Air Ventures is economically reasonable, we were picked up on time at a pre determined location and had a short tour to the airport.  The Pilot was the best and the day was perfect.  Will never forget it and Highly recommend it to anyone.  .",Couples,0,2017-10-31, TripadvisorReviewScraper,0,English,1,Mesa,,United States,1,56,289,2,0,0.02422145328719723,0.9581,0.287,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9581,0.9581,0,0,0,0.836,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.6369,1,0,0,Other/Unspecified
Sharon G,"Bluffton, SC",5,Jun 2012 • Couples,Beautiful unforgettable experience,"Phil and I took the Best of Kauai tour, and the Air Ventures flight over the Na Pali coast was the best part of the tour.  Our pilot was very knowledgeable and we felt very safe on the flight.  He pointed out celebrity homes, the many waterfalls, crops and the rain forests and majestic mountains.  We also flew over the Waimea Canyon and Mt. Wai'ale'ale Crater.  The pilot was great about answering any questions our group of six had. It was a beautiful, exciting and unforgettable adventure.  We are so glad we took the tour with the flight.  It was truly the best part of the tour and one of the most exciting things we have ever done. Thanks for a great experience, Sharon and Phil from La Quinta, CA.",Couples,0,2012-07-13, TripadvisorReviewScraper,0,English,1,Bluffton,SC,United States,1,130,705,3,0,0.03829787234042553,0.9933,0.289,0.0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0.9933,0.9933,0,0,0,0.5588,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2851666666666667,1,0,0,Other/Unspecified
deniseJ7131MU,"Dallas, TX",5,Aug 2022,Spectacular!,"The views were breathtaking, flight gave a true perspective of the Alaska landscape, and touch down on the water was pure fun!",Unknown,0,2022-08-11,SeaWind Aviation,0,English,1,Dallas,TX,United States,1,22,126,1,1,0.015873015873015872,0.8553,0.343,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8553,0.8553,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.8442,1,0,0,Other/Unspecified
Neil S,"Lyle, WA",5,Dec 2012 • Couples,Exellent way to see Kaua'i,"The air tour was a great. It was very informative.
I will say though that our narrator pilot needs to add a little live to his narration. It was as if he was tired of giving the same info over and over. A little flat.
Also want to say that if you do a combo tour, land and air and intend to tip on the combined price, the ground tour does not share with the air tour.",Couples,0,2012-12-08, TripadvisorReviewScraper,0,English,1,Lyle,WA,United States,1,77,367,5,0,0.01634877384196185,0.4114,0.095,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0.6249,-0.3295,1,1,0,0.0,0,0,0.0,0,0,-0.1501,0,1,-0.1501,0,1,0.0,0,0,0,Other/Unspecified
vhmarani,"San Francisco, CA",5,Dec 2017 • Family,"Miami Seaplane Roundtrip to Bimini, Bahamas","OUTSTANDING SERVICE! 

Nicole was very patient and worked with us on every question and concerns we had regarding our round trip seaplane ride to Bimini, Bahamas. We left from Miami Seaplane Base in Key Biscayne and landed at Resort World Bimini within 40 minutes. The flight was very pleasant and Tony made sure we were all comfortable. Tony is a not only a great pilot but also very caring. I had my 70 year old mother with me and he was very nice in assisting her in and out of the plane. 

Thanks Tony and Nicole. We will be back!",Family,0,2018-01-02,46_376_Miami Seaplane Tours_2025-03-06,1,English,1,San Francisco,CA,United States,1,100,534,6,2,0.07116104868913857,0.9644,0.196,0.019,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.8984,0.9328,1,0,0,0.5563,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Wendysoto2,,5,,Wow!,"I had a great time! I have a major fear of heights, but our pilot ""Harry,"" was extremely professional during our flight. We did have rain and wind, but again due to our great navigator our flight was amazing! Thanks again to all the staff! 

Wendy and Bao",Unknown,0,2013-01-07, TripadvisorReviewScraper,0,English,1,,,Unknown,0,48,255,1,3,0.027450980392156862,0.9585,0.306,0.035,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0.2942,0.9537,1,0,0,-0.2732,0,1,0.9161,1,0,0.4404,1,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
withlovefrombrooklyn,"Brooklyn, NY",5,Oct 2020 • Business,Life changing experience,Friendly and accommodating staff and all star pilot made for a Denali flight I’ll never forget. Talkeetna Air Taxi have an impeccable safety record and it shows. The pricing as absolutely fair for this kind of once in a lifetime experience. Highly recommend!,Business,0,2020-10-28,Talkeetna Air Taxi,1,English,1,Brooklyn,NY,United States,1,43,258,3,1,0.031007751937984496,0.9071,0.27,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.9071,0.9071,0,0,0,0.5948,1,0,0.0,0,0,0.5948,1,0,0.0,0,0,0.0,0,0,0,Airplane
Karen W,"Carmel, IN",5,May 2022,Ruth Glacier Landing,Riley did an incredible job taking us on a flight-seeing tour and landing on Ruth Glacier. His demeanor was professional and I loved his dry sense of humor! I felt comfortable in his abilities as a pilot and the day couldn't have been more perfect! Thank you K2!,Unknown,0,2022-05-14,K2 Aviation,0,English,1,Carmel,IN,United States,1,48,262,3,3,0.030534351145038167,0.9581,0.333,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9581,0.9581,0,0,0,0.8516,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
TheRealGidge,"Atlanta, GA",5,Jun 2016 • Solo,AMAZING!!!,"Was schedule to take the tour to Denali, unfortunately Mother Nature wanted me to see Knik Glacier instead!!  And that was OK with me!  The flight was smooth & the pilot was very confident in the ride.  The views were amazing, but try not to sit over the wing or all your pics will have the propeller in them..haha....but it's good!  This was definitely a high light of my trip!!",Solo,0,2016-06-07,K2 Aviation,1,English,1,Atlanta,GA,United States,1,70,379,1,6,0.0316622691292876,0.9257,0.192,0.022,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.8658,0.851,1,0,0,0.5413,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
David S,,5,Jul 2018 • Couples,Entire island tour with JT,"Was amazing! Saw all sorts of stuff from Waimea to Na Pali coast, flying low and slow, getting a full view of the beauty",Couples,0,2018-07-22, TripadvisorReviewScraper,0,English,1,,,Unknown,0,24,120,5,1,0.041666666666666664,0.7777,0.263,0.07,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0.7777,0.7777,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.4019,1,0,0,Other/Unspecified
Beechgrl122,,5,Apr 2019 • Couples,Excellent Customer Service & Experience,"Ray and Jill and the entire staff were wonderful. When the weather didn't look like it would cooperate with our original flight time they did all they could to rebook us on a later flight. When there weren't any spaces available, they added in a private flight for us to ensure we got to see the island in this incredible way. The plane was nearly new and the tour was absolutely wonderful. My husband and I will always remember this experience and are very thankful to have this memory as part of our ""babymoon."" We definitely recommend Air Ventures!",Couples,0,2019-04-14,TripadvisorReviewScraper,1,English,1,,,Unknown,0,99,551,5,1,0.018148820326678767,0.9622,0.195,0.019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0.9622,0.9622,0,0,0,0.0,0,0,0.049,0,0,0.5719,1,0,0.0,0,0,0.3818,1,0,0,Other/Unspecified
Yas M,,5,Apr 2022 • Friends,Spectacular,"Unbelievable experience! I recommend to see Kauai from the sky and even more to do it with Rai. Amazing staff, very helpful and kind. I'd repeat if I come again!",Friends,0,2022-04-22,TripadvisorReviewScraper,0,English,1,,,Unknown,0,30,161,1,2,0.043478260869565216,0.9376,0.402,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.9376,0.9376,0,0,0,0.0,0,0,0.0,0,0,0.8899,1,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
Pat B,"Franklin, TN",5,Jun 2017 • Family,Seaplane Excursion Chuck is GREAT,We had a wonderful experience flying with Chuck when we were in Ketchikan. He calmed our nerves and we could tell he was very experienced. His plane was absolutely perfect. He gave us a lot of information about the area and was great with the kids. My son sat in the cockpit and got great footage on his go pro. His girlfriend was scared and Chuck was very attentive to her needs. She got passed it and had a great flight!! We highly recommend Chuck to fly anyone!!,Family,0,2017-06-23,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,English,1,Franklin,TN,United States,1,88,465,5,4,0.025806451612903226,0.9757,0.249,0.04,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9757,0.9757,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Ronald Y,"Mountain Home, AR",5,Sep 2015 • Couples,"Air Tour of Monument Valley, Canyonlands, etc.","My wife and I decided to take the 2 hour scenic air tour through Redtail Aviation.  This was and will be an experience of a life-time.  we had an experienced and knowledgeable pilot, Kim, who flew us over the National Parks and provided us with history and commentary that was excellent.  Before the flight, Kim made us feel comfortable with what we will see and do, provided us with earphones and made sure we were belted in and comfortable.  And away we went.  the scenery from the air is outstanding and memorable.  We will always remember and treasure this experience.  Obviously, highly recommended.",Couples,0,2015-10-04,44_470_Retail Air Adventures_2025-03-06,0,English,1,Mountain Home,AR,United States,1,103,604,7,0,0.02152317880794702,0.9633,0.183,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0.9633,0.9633,0,0,0,0.5719,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.3062,1,0,0,Airplane
postalterror,"Salt Lake City, UT",5,Mar 2011,Amazing,This was the best part of our trip.  The views from the air were Amazing.  We had considered the helicopter but opted for the AirVentures instead due to seating and price.  We were so glad we did.  This is one thing you can not miss while on Kauai.   Our Pilot was so fun and knowledgeable and pointed out many things we would have missed on our own.   Besides the many things you will only see  by air.   I love re-living it by watching our DVD they gave us at the end.   I would highly recommend this adveture to all.,Unknown,0,2011-04-07, TripadvisorReviewScraper,0,English,1,Salt Lake City,UT,United States,1,99,519,1,0,0.03275529865125241,0.9788,0.229,0.024,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0.8402,0.9702,1,0,0,0.4663,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5859,1,0,0,Other/Unspecified
Shelly L,"Westminster, MD",5,Jul 2016 • Family,Very Awe Inpiring Moment!,"Our family took a day/overnight trip from Vegas to South Rim of the GC and stayed in Valle.  We had booked the plane well in advance of our anticipated travel.  All I can say, is if you have been to the GC, but never viewed from air, this is a must do adventure!  A bird's eye view from above are just very inspiring.  Words/pictures can not explain how powerful.  The operators/pilots, etc. with Scenic Tours were awesome!  We all enjoyed the flight and learned a lot about the canyon as well.",Family,0,2016-07-29,8 -690_Grand Canyon Scenic Airlines_2025-02-27,0,English,1,Westminster,MD,United States,1,91,494,4,2,0.03643724696356275,0.9637,0.211,0.029,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2732,0.9608,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5866666666666667,1,0,0,Airplane
Mister_Boffo,"Conroe, TX",4,Mar 2014 • Couples,A different perspective,"We had taken the helicopter tour of the big island and decided to try an alternate (and less expensive) way of seeing Kauai.  It's different -- you have to keep moving, so there's no chance to hover in front of a waterfall -- but still gives you the opportunity to see places from a unique viewpoint.  The day we went there was weather in some spots, so our route was probably somewhat different from what they would take under ideal conditions.  The ride can get a little bumpy in spots, and when you're flying up Waimea Canyon and the walls are higher than you are keep in mind that the pilot doesn't have a death wish and will either climb to take you over the top or go back if the conditions don't allow that.  Our pilot was not terribly chatty, perhaps in part because of the flying conditions, but we still heard a good deal about the island, its history and its residents.  They sell a DVD of the tour taken under ideal conditions so you can see what you missed.  Keep in mind that this is a small plane -- there are bathroom facilities in the terminal, but none while you are in the air.",Couples,0,2014-03-12, TripadvisorReviewScraper,0,English,1,Conroe,TX,United States,1,207,1096,3,0,0.011861313868613138,0.9693,0.127,0.042,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,-0.0553,0.9697,1,0,1,0.4783,1,0,0.5267,1,0,0.0,0,0,0.35075,1,0,0.37822500000000003,1,0,0,Other/Unspecified
JLRHenderson_Nv,"Henderson, NV",5,Oct 2015 • Couples,The best way to see Canyonlands!,"Canyonlands is best seen by air to get the full effect. Our flight was wonderful and our pilot, Nick, a great guide!",Couples,0,2015-11-04,44_470_Retail Air Adventures_2025-03-06,0,English,1,Henderson,NV,United States,1,22,116,6,1,0.02586206896551724,0.923,0.406,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.923,0.923,0,0,0,0.8316,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Austin G,,5,Jun 2021 • Couples,Amazing,"It’s wonderful adventure! Would recommend to anyone? Awesome. Wonderful & experienced pilot, Eric. Love it!",Couples,0,2021-06-20,32_2137_Maui Plane Rides_2025-03-04,0,English,1,,,Unknown,0,15,107,1,2,0.056074766355140186,0.9686,0.725,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9686,0.9686,0,0,0,0.5719,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
DohBoyBill,"San Jose, CA",5,Jun 2018 • Couples,Private Cessna is the only way to fly!,"We decided to splurge during our visit to Kauai and booked a private flight on Wings Over Kauai's Cessna 172.  It was a bit more expensive than the group flight on the Caravan, but so worth it.  Imagine having your own private chauffeured hour to fly around the island!
 
We were warmly welcomed to the flightline by Val.  She took our information and gave us a quick rundown of what to expect during our flight.  She also discreetly weighed us 
to ensure the weight and balance is set up properly for the flight.

We met Captain Bruce and after introductions were made all around, we all walked out to the plane.  So much nicer than boarding a commercial flight.  Yeah, the plane was smaller but no one was fighting you for overhead bin space! As an #AvGeek (read ""plane nerd!"") I called shotgun and my wife was nice enough to indulge me.  Bruce also teaches flying, so he took the time to explain flight dynamics and how the airplane respond to different inputs.  We both worked the pre-flight takeoff list and after waiting for a Hawaiian Airlines 717 to land and vacate the runway, we were off.

It was a beautiful day for flying.  Puffy white clouds dotted the sky and visibility was forever.  Mt. Waiʻaleʻale was almost totally visible, which is vary rare!  Bruce kept up a running commentary was we overflew Poipu Beach, the Waimea Canyon, the Napali Coast, then across Hanalei Bay and back down towards Lihue.  When we were halfway through our flight, my wife commenced the drink service with bottles and cans from the cooler under the back seat!

We were thrilled with our choice of Wings Over Kauai.  We highly recommend the private Cessna flight for a group of 2 or 3 people.  Even if you take the group flight on the Caravan, seeing the island from the air is a fantastic trip and should be considered a ""Must Do!"" during your visit to the Kauai.",Couples,0,2018-07-22,Wings Over Kauai Air Tour,0,English,1,San Jose,CA,United States,1,332,1858,8,6,0.02798708288482239,0.9916,0.128,0.017,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,0.9913,1,0,0,0.09106666666666667,1,0,0.0,0,0,0.0,0,0,0.5001,1,0,0.1858,1,0,0,Airplane
Bill G,,5,Jul 2021 • Family,Maui flight experience,An absolute blast. Once in a life time views. Great pilot. Very comfortable and safe. I must do trip when in Maui.,Family,0,2021-07-25,32_2137_Maui Plane Rides_2025-03-04,1,English,1,,,Unknown,0,22,114,3,0,0.05263157894736842,0.8969,0.39,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.8969,0.8969,0,0,0,0.6249,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
